#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,duration,size
Maximumsuche,1706,98800,160600
Maximumsuche,1707,101400,160700
Maximumsuche,1708,183200,160800
Maximumsuche,1709,175100,160900
Maximumsuche,1710,130200,161000
Maximumsuche,1711,86600,161100
Maximumsuche,1712,69800,161200
Maximumsuche,1713,74700,161300
Maximumsuche,1714,229600,161400
Maximumsuche,1715,184600,161500
Maximumsuche,1716,184000,161600
Maximumsuche,1717,218300,161700
Maximumsuche,1718,91700,161800
Maximumsuche,1719,71200,161900
Maximumsuche,1720,110900,162000
Maximumsuche,1721,141800,162100
Maximumsuche,1722,72300,162200
Maximumsuche,1723,147200,162300
Maximumsuche,1724,120400,162400
Maximumsuche,1725,101100,162500
Maximumsuche,1726,108400,162600
Maximumsuche,1727,245100,162700
Maximumsuche,1728,167900,162800
Maximumsuche,1729,228400,162900
Maximumsuche,1730,117000,163000
Maximumsuche,1731,167400,163100
Maximumsuche,1732,116400,163200
Maximumsuche,1733,127500,163300
Maximumsuche,1734,174800,163400
Maximumsuche,1735,141000,163500
Maximumsuche,1736,151300,163600
Maximumsuche,1737,252800,163700
Maximumsuche,1738,121500,163800
Maximumsuche,1739,113200,163900
Maximumsuche,1740,259100,164000
Maximumsuche,1741,152500,164100
Maximumsuche,1742,218000,164200
Maximumsuche,1743,218900,164300
Maximumsuche,1744,257600,164400
Maximumsuche,1745,133200,164500
Maximumsuche,1746,135000,164600
Maximumsuche,1747,91400,164700
Maximumsuche,1748,69600,164800
Maximumsuche,1749,295200,164900
Maximumsuche,1750,166200,165000
Maximumsuche,1751,154200,165100
Maximumsuche,1752,114200,165200
Maximumsuche,1753,130600,165300
Maximumsuche,1754,112100,165400
Maximumsuche,1755,89800,165500
Maximumsuche,1756,104300,165600
Maximumsuche,1757,109400,165700
Maximumsuche,1758,88200,165800
Maximumsuche,1759,78000,165900
Maximumsuche,1760,103300,166000
Maximumsuche,1761,83300,166100
Maximumsuche,1762,76600,166200
Maximumsuche,1763,74900,166300
Maximumsuche,1764,66300,166400
Maximumsuche,1765,120900,166500
Maximumsuche,1766,121200,166600
Maximumsuche,1767,71900,166700
Maximumsuche,1768,66400,166800
Maximumsuche,1769,78200,166900
Maximumsuche,1770,72300,167000
Maximumsuche,1771,73300,167100
Maximumsuche,1772,71300,167200
Maximumsuche,1773,96000,167300
Maximumsuche,1774,78900,167400
Maximumsuche,1775,92000,167500
Maximumsuche,1776,84500,167600
Maximumsuche,1777,69900,167700
Maximumsuche,1778,68400,167800
Maximumsuche,1779,69200,167900
Maximumsuche,1780,74100,168000
Maximumsuche,1781,102100,168100
Maximumsuche,1782,116000,168200
Maximumsuche,1783,78700,168300
Maximumsuche,1784,74500,168400
Maximumsuche,1785,70900,168500
Maximumsuche,1786,70800,168600
Maximumsuche,1787,69000,168700
Maximumsuche,1788,71300,168800
Maximumsuche,1789,82900,168900
Maximumsuche,1790,114700,169000
Maximumsuche,1791,77600,169100
Maximumsuche,1792,112600,169200
Maximumsuche,1793,78300,169300
Maximumsuche,1794,92500,169400
Maximumsuche,1795,84600,169500
Maximumsuche,1796,71700,169600
Maximumsuche,1797,76300,169700
Maximumsuche,1798,74000,169800
Maximumsuche,1799,100600,169900
Maximumsuche,1800,95400,170000
Maximumsuche,1801,203500,170100
Maximumsuche,1802,122100,170200
Maximumsuche,1803,113000,170300
Maximumsuche,1804,93800,170400
Maximumsuche,1805,72200,170500
Maximumsuche,1806,97400,170600
Maximumsuche,1807,75100,170700
Maximumsuche,1808,73700,170800
Maximumsuche,1809,155100,170900
Maximumsuche,1810,118500,171000
Maximumsuche,1811,97900,171100
Maximumsuche,1812,124600,171200
Maximumsuche,1813,315700,171300
Maximumsuche,1814,162700,171400
Maximumsuche,1815,75300,171500
Maximumsuche,1816,132600,171600
Maximumsuche,1817,83400,171700
Maximumsuche,1818,70400,171800
Maximumsuche,1819,70700,171900
Maximumsuche,1820,69300,172000
Maximumsuche,1821,97000,172100
Maximumsuche,1822,84900,172200
Maximumsuche,1823,69800,172300
Maximumsuche,1824,70000,172400
Maximumsuche,1825,69300,172500
Maximumsuche,1826,72600,172600
Maximumsuche,1827,73400,172700
Maximumsuche,1828,73500,172800
Maximumsuche,1829,77800,172900
Maximumsuche,1830,89700,173000
Maximumsuche,1831,102200,173100
Maximumsuche,1832,131400,173200
Maximumsuche,1833,98300,173300
Maximumsuche,1834,106800,173400
Maximumsuche,1835,106000,173500
Maximumsuche,1836,113200,173600
Maximumsuche,1837,92000,173700
Maximumsuche,1838,91000,173800
Maximumsuche,1839,140400,173900
Maximumsuche,1840,104000,174000
Maximumsuche,1841,107300,174100
Maximumsuche,1842,99200,174200
Maximumsuche,1843,104900,174300
Maximumsuche,1844,74400,174400
Maximumsuche,1845,272600,174500
Maximumsuche,1846,281000,174600
Maximumsuche,1847,270600,174700
Maximumsuche,1848,164000,174800
Maximumsuche,1849,222000,174900
Maximumsuche,1850,1059200,175000
Maximumsuche,1851,289300,175100
Maximumsuche,1852,177500,175200
Maximumsuche,1853,364400,175300
Maximumsuche,1854,127500,175400
Maximumsuche,1855,181300,175500
Maximumsuche,1856,185100,175600
Maximumsuche,1857,139400,175700
Maximumsuche,1858,203100,175800
Maximumsuche,1859,182700,175900
Maximumsuche,1860,224800,176000
Maximumsuche,1861,132200,176100
Maximumsuche,1862,202700,176200
Maximumsuche,1863,366000,176300
Maximumsuche,1864,131500,176400
Maximumsuche,1865,179300,176500
Maximumsuche,1866,108700,176600
Maximumsuche,1867,251600,176700
Maximumsuche,1868,87900,176800
Maximumsuche,1869,94200,176900
Maximumsuche,1870,165700,177000
Maximumsuche,1871,107500,177100
Maximumsuche,1872,86000,177200
Maximumsuche,1873,85200,177300
Maximumsuche,1874,81300,177400
Maximumsuche,1875,118300,177500
Maximumsuche,1876,99400,177600
Maximumsuche,1877,102100,177700
Maximumsuche,1878,214200,177800
Maximumsuche,1879,361400,177900
Maximumsuche,1880,113300,178000
Maximumsuche,1881,233600,178100
Maximumsuche,1882,176200,178200
Maximumsuche,1883,87600,178300
Maximumsuche,1884,86500,178400
Maximumsuche,1885,103800,178500
Maximumsuche,1886,100900,178600
Maximumsuche,1887,214900,178700
Maximumsuche,1888,335800,178800
Maximumsuche,1889,310500,178900
Maximumsuche,1890,143900,179000
Maximumsuche,1891,130900,179100
Maximumsuche,1892,216500,179200
Maximumsuche,1893,122000,179300
Maximumsuche,1894,230300,179400
Maximumsuche,1895,369400,179500
Maximumsuche,1896,305700,179600
Maximumsuche,1897,591100,179700
Maximumsuche,1898,268100,179800
Maximumsuche,1899,373300,179900
Maximumsuche,1900,134400,180000
Maximumsuche,1901,101700,180100
Maximumsuche,1902,172800,180200
Maximumsuche,1903,121300,180300
Maximumsuche,1904,109000,180400
Maximumsuche,1905,250200,180500
Maximumsuche,1906,329600,180600
Maximumsuche,1907,304000,180700
Maximumsuche,1908,199100,180800
Maximumsuche,1909,166600,180900
Maximumsuche,1910,303600,181000
Maximumsuche,1911,159000,181100
Maximumsuche,1912,133600,181200
Maximumsuche,1913,77100,181300
Maximumsuche,1914,78400,181400
Maximumsuche,1915,136500,181500
Maximumsuche,1916,193400,181600
Maximumsuche,1917,456700,181700
Maximumsuche,1918,254600,181800
Maximumsuche,1919,234400,181900
Maximumsuche,1920,207700,182000
Maximumsuche,1921,139100,182100
Maximumsuche,1922,135100,182200
Maximumsuche,1923,84700,182300
Maximumsuche,1924,149500,182400
Maximumsuche,1925,112100,182500
Maximumsuche,1926,94500,182600
Maximumsuche,1927,249400,182700
Maximumsuche,1928,178000,182800
Maximumsuche,1929,324800,182900
Maximumsuche,1930,280700,183000
Maximumsuche,1931,257500,183100
Maximumsuche,1932,191400,183200
Maximumsuche,1933,172200,183300
Maximumsuche,1934,200100,183400
Maximumsuche,1935,129600,183500
Maximumsuche,1936,147700,183600
Maximumsuche,1937,153800,183700
Maximumsuche,1938,204400,183800
Maximumsuche,1939,103800,183900
Maximumsuche,1940,86000,184000
Maximumsuche,1941,146600,184100
Maximumsuche,1942,81800,184200
Maximumsuche,1943,93000,184300
Maximumsuche,1944,114400,184400
Maximumsuche,1945,97400,184500
Maximumsuche,1946,91000,184600
Maximumsuche,1947,120900,184700
Maximumsuche,1948,91800,184800
Maximumsuche,1949,85800,184900
Maximumsuche,1950,82700,185000
Maximumsuche,1951,81400,185100
Maximumsuche,1952,78900,185200
Maximumsuche,1953,79200,185300
Maximumsuche,1954,274500,185400
Maximumsuche,1955,133600,185500
Maximumsuche,1956,134300,185600
Maximumsuche,1957,171600,185700
Maximumsuche,1958,168500,185800
Maximumsuche,1959,226300,185900
Maximumsuche,1960,214500,186000
Maximumsuche,1961,172000,186100
Maximumsuche,1962,193500,186200
Maximumsuche,1963,170700,186300
Maximumsuche,1964,187400,186400
Maximumsuche,1965,178000,186500
Maximumsuche,1966,210100,186600
Maximumsuche,1967,213300,186700
Maximumsuche,1968,203800,186800
Maximumsuche,1969,198300,186900
Maximumsuche,1970,253800,187000
Maximumsuche,1971,94500,187100
Maximumsuche,1972,188000,187200
Maximumsuche,1973,99900,187300
Maximumsuche,1974,120700,187400
Maximumsuche,1975,88400,187500
Maximumsuche,1976,89800,187600
Maximumsuche,1977,302600,187700
Maximumsuche,1978,209700,187800
Maximumsuche,1979,259600,187900
Maximumsuche,1980,301800,188000
Maximumsuche,1981,319600,188100
Maximumsuche,1982,280100,188200
Maximumsuche,1983,271400,188300
Maximumsuche,1984,163500,188400
Maximumsuche,1985,193500,188500
Maximumsuche,1986,256200,188600
Maximumsuche,1987,312700,188700
Maximumsuche,1988,152300,188800
Maximumsuche,1989,90900,188900
Maximumsuche,1990,209200,189000
Maximumsuche,1991,186600,189100
Maximumsuche,1992,194800,189200
Maximumsuche,1993,307400,189300
Maximumsuche,1994,242100,189400
Maximumsuche,1995,119500,189500
Maximumsuche,1996,128200,189600
Maximumsuche,1997,167000,189700
Maximumsuche,1998,323700,189800
Maximumsuche,1999,166000,189900
Maximumsuche,2000,188100,190000
Maximumsuche,2001,147800,190100
Maximumsuche,2002,164200,190200
Maximumsuche,2003,202200,190300
Maximumsuche,2004,127900,190400
Maximumsuche,2005,101900,190500
Maximumsuche,2006,230200,190600
Maximumsuche,2007,172000,190700
Maximumsuche,2008,157100,190800
Maximumsuche,2009,242100,190900
Maximumsuche,2010,149100,191000
Maximumsuche,2011,179800,191100
Maximumsuche,2012,177200,191200
Maximumsuche,2013,220000,191300
Maximumsuche,2014,169900,191400
Maximumsuche,2015,199800,191500
Maximumsuche,2016,165000,191600
Maximumsuche,2017,172800,191700
Maximumsuche,2018,149300,191800
Maximumsuche,2019,140600,191900
Maximumsuche,2020,87700,192000
Maximumsuche,2021,265300,192100
Maximumsuche,2022,231600,192200
Maximumsuche,2023,244200,192300
Maximumsuche,2024,209500,192400
Maximumsuche,2025,155500,192500
Maximumsuche,2026,228300,192600
Maximumsuche,2027,139100,192700
Maximumsuche,2028,111000,192800
Maximumsuche,2029,152300,192900
Maximumsuche,2030,457000,193000
Maximumsuche,2031,156700,193100
Maximumsuche,2032,290300,193200
Maximumsuche,2033,144800,193300
Maximumsuche,2034,121100,193400
Maximumsuche,2035,227800,193500
Maximumsuche,2036,380600,193600
Maximumsuche,2037,236000,193700
Maximumsuche,2038,120600,193800
Maximumsuche,2039,118000,193900
Maximumsuche,2040,326000,194000
Maximumsuche,2041,240500,194100
Maximumsuche,2042,168600,194200
Maximumsuche,2043,238000,194300
Maximumsuche,2044,513400,194400
Maximumsuche,2045,270400,194500
Maximumsuche,2046,265600,194600
Maximumsuche,2047,388900,194700
Maximumsuche,2048,276400,194800
Maximumsuche,2049,179500,194900
Maximumsuche,2050,291400,195000
Maximumsuche,2051,335100,195100
Maximumsuche,2052,270300,195200
Maximumsuche,2053,224900,195300
Maximumsuche,2054,295000,195400
Maximumsuche,2055,188100,195500
Maximumsuche,2056,195100,195600
Maximumsuche,2057,229900,195700
Maximumsuche,2058,276300,195800
Maximumsuche,2059,224900,195900
Maximumsuche,2060,133700,196000
Maximumsuche,2061,164000,196100
Maximumsuche,2062,136500,196200
Maximumsuche,2063,264400,196300
Maximumsuche,2064,196400,196400
Maximumsuche,2065,108800,196500
Maximumsuche,2066,150000,196600
Maximumsuche,2067,140600,196700
Maximumsuche,2068,180000,196800
Maximumsuche,2069,126900,196900
Maximumsuche,2070,136200,197000
Maximumsuche,2071,157800,197100
Maximumsuche,2072,144900,197200
Maximumsuche,2073,145300,197300
Maximumsuche,2074,147300,197400
Maximumsuche,2075,130900,197500
Maximumsuche,2076,209500,197600
Maximumsuche,2077,158500,197700
Maximumsuche,2078,145700,197800
Maximumsuche,2079,145600,197900
Maximumsuche,2080,342200,198000
Maximumsuche,2081,189300,198100
Maximumsuche,2082,156000,198200
Maximumsuche,2083,146700,198300
Maximumsuche,2084,274300,198400
Maximumsuche,2085,165800,198500
Maximumsuche,2086,158000,198600
Maximumsuche,2087,244500,198700
Maximumsuche,2088,139500,198800
Maximumsuche,2089,169400,198900
Maximumsuche,2090,147900,199000
Maximumsuche,2091,136300,199100
Maximumsuche,2092,145400,199200
Maximumsuche,2093,204500,199300
Maximumsuche,2094,134700,199400
Maximumsuche,2095,172600,199500
Maximumsuche,2096,106300,199600
Maximumsuche,2097,87400,199700
Maximumsuche,2098,93000,199800
Maximumsuche,2099,82300,199900
Dichtestes Punktepaar,2100,85500,2
Dichtestes Punktepaar,2101,5000,3
Dichtestes Punktepaar,2102,5600,4
Dichtestes Punktepaar,2103,7800,5
Dichtestes Punktepaar,2104,9400,6
Dichtestes Punktepaar,2105,21800,7
Dichtestes Punktepaar,2106,14800,8
Dichtestes Punktepaar,2107,20700,9
Dichtestes Punktepaar,2108,22400,10
Dichtestes Punktepaar,2109,28000,11
Dichtestes Punktepaar,2110,30900,12
Dichtestes Punktepaar,2111,38300,13
Dichtestes Punktepaar,2112,55700,14
Dichtestes Punktepaar,2113,45100,15
Dichtestes Punktepaar,2114,52300,16
Dichtestes Punktepaar,2115,62300,17
Dichtestes Punktepaar,2116,68000,18
Dichtestes Punktepaar,2117,74000,19
Dichtestes Punktepaar,2118,80500,20
Dichtestes Punktepaar,2119,88700,21
Dichtestes Punktepaar,2120,95700,22
Dichtestes Punktepaar,2121,107900,23
Dichtestes Punktepaar,2122,113800,24
Dichtestes Punktepaar,2123,119100,25
Dichtestes Punktepaar,2124,129900,26
Dichtestes Punktepaar,2125,140600,27
Dichtestes Punktepaar,2126,146500,28
Dichtestes Punktepaar,2127,164800,29
Dichtestes Punktepaar,2128,176700,30
Dichtestes Punktepaar,2129,182200,31
Dichtestes Punktepaar,2130,204300,32
Dichtestes Punktepaar,2131,208300,33
Dichtestes Punktepaar,2132,222400,34
Dichtestes Punktepaar,2133,229100,35
Dichtestes Punktepaar,2134,242500,36
Dichtestes Punktepaar,2135,259400,37
Dichtestes Punktepaar,2136,271400,38
Dichtestes Punktepaar,2137,281700,39
Dichtestes Punktepaar,2138,439800,40
Dichtestes Punktepaar,2139,315500,41
Dichtestes Punktepaar,2140,326800,42
Dichtestes Punktepaar,2141,346600,43
Dichtestes Punktepaar,2142,369600,44
Dichtestes Punktepaar,2143,223700,45
Dichtestes Punktepaar,2144,131400,46
Dichtestes Punktepaar,2145,131700,47
Dichtestes Punktepaar,2146,162900,48
Dichtestes Punktepaar,2147,100300,49
Dichtestes Punktepaar,2148,111800,50
Dichtestes Punktepaar,2149,142600,51
Dichtestes Punktepaar,2150,125200,52
Dichtestes Punktepaar,2151,124400,53
Dichtestes Punktepaar,2152,119500,54
Dichtestes Punktepaar,2153,126000,55
Dichtestes Punktepaar,2154,128500,56
Dichtestes Punktepaar,2155,134500,57
Dichtestes Punktepaar,2156,206400,58
Dichtestes Punktepaar,2157,159000,59
Dichtestes Punktepaar,2158,150100,60
Dichtestes Punktepaar,2159,202900,61
Dichtestes Punktepaar,2160,227700,62
Dichtestes Punktepaar,2161,229600,63
Dichtestes Punktepaar,2162,214400,64
Dichtestes Punktepaar,2163,194800,65
Dichtestes Punktepaar,2164,206700,66
Dichtestes Punktepaar,2165,188200,67
Dichtestes Punktepaar,2166,194800,68
Dichtestes Punktepaar,2167,197400,69
Dichtestes Punktepaar,2168,205300,70
Dichtestes Punktepaar,2169,232900,71
Dichtestes Punktepaar,2170,214600,72
Dichtestes Punktepaar,2171,241300,73
Dichtestes Punktepaar,2172,220400,74
Dichtestes Punktepaar,2173,238100,75
Dichtestes Punktepaar,2174,173100,76
Dichtestes Punktepaar,2175,213300,77
Dichtestes Punktepaar,2176,126300,78
Dichtestes Punktepaar,2177,123200,79
Dichtestes Punktepaar,2178,120200,80
Dichtestes Punktepaar,2179,145000,81
Dichtestes Punktepaar,2180,170900,82
Dichtestes Punktepaar,2181,120400,83
Dichtestes Punktepaar,2182,121300,84
Dichtestes Punktepaar,2183,177600,85
Dichtestes Punktepaar,2184,85200,86
Dichtestes Punktepaar,2185,110900,87
Dichtestes Punktepaar,2186,91200,88
Dichtestes Punktepaar,2187,86900,89
Dichtestes Punktepaar,2188,89400,90
Dichtestes Punktepaar,2189,89900,91
Dichtestes Punktepaar,2190,92800,92
Dichtestes Punktepaar,2191,93900,93
Dichtestes Punktepaar,2192,118200,94
Dichtestes Punktepaar,2193,98800,95
Dichtestes Punktepaar,2194,101000,96
Dichtestes Punktepaar,2195,103500,97
Dichtestes Punktepaar,2196,104000,98
Dichtestes Punktepaar,2197,107400,99
Dichtestes Punktepaar,2198,108900,100
Dichtestes Punktepaar,2199,445900,200
Dichtestes Punktepaar,2200,1106800,300
Dichtestes Punktepaar,2201,1755200,400
Dichtestes Punktepaar,2202,3398300,500
Dichtestes Punktepaar,2203,4197600,600
Dichtestes Punktepaar,2204,5621800,700
Dichtestes Punktepaar,2205,6777900,800
Dichtestes Punktepaar,2206,7898300,900
Dichtestes Punktepaar,2207,9728600,1000
Dichtestes Punktepaar,2208,15529400,1100
Dichtestes Punktepaar,2209,29373200,1600
Dichtestes Punktepaar,2210,53743500,2100
Dichtestes Punktepaar,2211,50160900,2600
Dichtestes Punktepaar,2212,29958100,3100
Dichtestes Punktepaar,2213,38132600,3600
Dichtestes Punktepaar,2214,45791800,4100
Dichtestes Punktepaar,2215,57776400,4600
Dichtestes Punktepaar,2216,70547500,5100
Dichtestes Punktepaar,2217,90199700,5600
Dichtestes Punktepaar,2218,112019700,6100
Dichtestes Punktepaar,2219,170389700,7100
Dichtestes Punktepaar,2220,188278700,8100
Dichtestes Punktepaar,2221,240217000,9100
Dichtestes Punktepaar,2222,298671800,10100
Dichtestes Punktepaar,2223,345666700,11100
Dichtestes Punktepaar,2224,416914200,12100
Dichtestes Punktepaar,2225,477332600,13100
Dichtestes Punktepaar,2226,613926700,14100
Dichtestes Punktepaar,2227,679910100,15100
Dichtestes Punktepaar,2228,731263600,16100
Teilsummen - Negativ,2229,25400,1
Teilsummen - Negativ,2230,1000,1
Teilsummen - Negativ,2231,600,1
Teilsummen - Negativ,2232,400,1
Teilsummen - Negativ,2233,300,1
Teilsummen - Negativ,2234,400,1
Teilsummen - Negativ,2235,400,1
Teilsummen - Negativ,2236,400,1
Teilsummen - Negativ,2237,400,1
Teilsummen - Negativ,2238,700,1
Teilsummen - Negativ,2239,11700,2
Teilsummen - Negativ,2240,1900,2
Teilsummen - Negativ,2241,1200,2
Teilsummen - Negativ,2242,1300,2
Teilsummen - Negativ,2243,1200,2
Teilsummen - Negativ,2244,1500,2
Teilsummen - Negativ,2245,2100,2
Teilsummen - Negativ,2246,2400,2
Teilsummen - Negativ,2247,11600,2
Teilsummen - Negativ,2248,3400,2
Teilsummen - Negativ,2249,4300,3
Teilsummen - Negativ,2250,4300,3
Teilsummen - Negativ,2251,3600,3
Teilsummen - Negativ,2252,4200,3
Teilsummen - Negativ,2253,4200,3
Teilsummen - Negativ,2254,3700,3
Teilsummen - Negativ,2255,4300,3
Teilsummen - Negativ,2256,11900,3
Teilsummen - Negativ,2257,5000,3
Teilsummen - Negativ,2258,3500,3
Teilsummen - Negativ,2259,6800,4
Teilsummen - Positiv,2260,10900,4
Teilsummen - Negativ,2261,5200,4
Teilsummen - Negativ,2262,4900,4
Teilsummen - Negativ,2263,4700,4
Teilsummen - Negativ,2264,5400,4
Teilsummen - Negativ,2265,5900,4
Teilsummen - Negativ,2266,6100,4
Teilsummen - Negativ,2267,14400,4
Teilsummen - Negativ,2268,27900,4
Teilsummen - Negativ,2269,9600,5
Teilsummen - Negativ,2270,8900,5
Teilsummen - Negativ,2271,8800,5
Teilsummen - Negativ,2272,8900,5
Teilsummen - Negativ,2273,12400,5
Teilsummen - Negativ,2274,8800,5
Teilsummen - Negativ,2275,8700,5
Teilsummen - Negativ,2276,8600,5
Teilsummen - Negativ,2277,12800,5
Teilsummen - Negativ,2278,8700,5
Teilsummen - Negativ,2279,15800,6
Teilsummen - Negativ,2280,19800,6
Teilsummen - Negativ,2281,16800,6
Teilsummen - Negativ,2282,19500,6
Teilsummen - Negativ,2283,17800,6
Teilsummen - Positiv,2284,16400,6
Teilsummen - Negativ,2285,16800,6
Teilsummen - Negativ,2286,19800,6
Teilsummen - Negativ,2287,17200,6
Teilsummen - Negativ,2288,20200,6
Teilsummen - Negativ,2289,39900,7
Teilsummen - Negativ,2290,35800,7
Teilsummen - Negativ,2291,36300,7
Teilsummen - Positiv,2292,35400,7
Teilsummen - Negativ,2293,35800,7
Teilsummen - Negativ,2294,53200,7
Teilsummen - Negativ,2295,35900,7
Teilsummen - Negativ,2296,36500,7
Teilsummen - Negativ,2297,38000,7
Teilsummen - Negativ,2298,34900,7
Teilsummen - Negativ,2299,68200,8
Teilsummen - Positiv,2230,30700,8
Teilsummen - Negativ,2231,44500,8
Teilsummen - Negativ,2232,9000,8
Teilsummen - Negativ,2233,7000,8
Teilsummen - Negativ,2234,7900,8
Teilsummen - Negativ,2235,7100,8
Teilsummen - Negativ,2236,35700,8
Teilsummen - Positiv,2237,1500,8
Teilsummen - Negativ,2238,6400,8
Teilsummen - Positiv,2239,11800,9
Teilsummen - Positiv,2240,35800,9
Teilsummen - Negativ,2241,13400,9
Teilsummen - Negativ,2242,15300,9
Teilsummen - Negativ,2243,11500,9
Teilsummen - Positiv,2244,12900,9
Teilsummen - Positiv,2245,2485600,9
Teilsummen - Positiv,2246,10100,9
Teilsummen - Positiv,2247,2200,9
Teilsummen - Negativ,2248,21500,9
Teilsummen - Positiv,2249,9000,10
Teilsummen - Positiv,2250,6800,10
Teilsummen - Negativ,2251,34100,10
Teilsummen - Negativ,2252,81600,10
Teilsummen - Negativ,2253,34400,10
Teilsummen - Negativ,2254,30000,10
Teilsummen - Negativ,2255,29500,10
Teilsummen - Negativ,2256,45000,10
Teilsummen - Negativ,2257,28800,10
Teilsummen - Negativ,2258,29000,10
Teilsummen - Positiv,2259,74100,11
Teilsummen - Negativ,2260,58100,11
Teilsummen - Negativ,2261,78000,11
Teilsummen - Positiv,2262,1059300,11
Teilsummen - Positiv,2263,85400,11
Teilsummen - Positiv,2264,86900,11
Teilsummen - Positiv,2265,32000,11
Teilsummen - Positiv,2266,6000,11
Teilsummen - Positiv,2267,76700,11
Teilsummen - Positiv,2268,16200,11
Teilsummen - Positiv,2269,31300,12
Teilsummen - Positiv,2270,122900,12
Teilsummen - Positiv,2271,39500,12
Teilsummen - Positiv,2272,48400,12
Teilsummen - Negativ,2273,136800,12
Teilsummen - Negativ,2274,190200,12
Teilsummen - Negativ,2275,152300,12
Teilsummen - Negativ,2276,131100,12
Teilsummen - Negativ,2277,181100,12
Teilsummen - Positiv,2278,42200,12
Teilsummen - Negativ,2279,256100,13
Teilsummen - Positiv,2280,295600,13
Teilsummen - Positiv,2281,108700,13
Teilsummen - Negativ,2282,258900,13
Teilsummen - Negativ,2283,266300,13
Teilsummen - Negativ,2284,328700,13
Teilsummen - Negativ,2285,795900,13
Teilsummen - Negativ,2286,249800,13
Teilsummen - Positiv,2287,28300,13
Teilsummen - Negativ,2288,254700,13
Teilsummen - Negativ,2289,482500,14
Teilsummen - Negativ,2290,530200,14
Teilsummen - Positiv,2291,23400,14
Teilsummen - Negativ,2292,586300,14
Teilsummen - Negativ,2293,530400,14
Teilsummen - Positiv,2294,274300,14
Teilsummen - Positiv,2295,140900,14
Teilsummen - Negativ,2296,526700,14
Teilsummen - Negativ,2297,509000,14
Teilsummen - Positiv,2298,341600,14
Teilsummen - Negativ,2299,464100,15
Teilsummen - Positiv,2300,579800,15
Teilsummen - Negativ,2301,657600,15
Teilsummen - Negativ,2302,532700,15
Teilsummen - Positiv,2303,29500,15
Teilsummen - Positiv,2304,49700,15
Teilsummen - Negativ,2305,574900,15
Teilsummen - Positiv,2306,34900,15
Teilsummen - Positiv,2307,489300,15
Teilsummen - Positiv,2308,54200,15
Teilsummen - Positiv,2309,49300,16
Teilsummen - Negativ,2310,989700,16
Teilsummen - Negativ,2311,976500,16
Teilsummen - Positiv,2312,930500,16
Teilsummen - Positiv,2313,44900,16
Teilsummen - Negativ,2314,1042900,16
Teilsummen - Negativ,2315,1104400,16
Teilsummen - Negativ,2316,1237100,16
Teilsummen - Negativ,2317,955600,16
Teilsummen - Positiv,2318,222700,16
Teilsummen - Negativ,2319,2404600,17
Teilsummen - Positiv,2320,114500,17
Teilsummen - Positiv,2321,38400,17
Teilsummen - Negativ,2322,1866000,17
Teilsummen - Negativ,2323,1482400,17
Teilsummen - Negativ,2324,1484700,17
Teilsummen - Negativ,2325,1466400,17
Teilsummen - Positiv,2326,452300,17
Teilsummen - Negativ,2327,1676100,17
Teilsummen - Negativ,2328,1774500,17
Teilsummen - Negativ,2329,2009000,18
Teilsummen - Negativ,2330,3196500,18
Teilsummen - Negativ,2331,2786500,18
Teilsummen - Positiv,2332,787900,18
Teilsummen - Negativ,2333,2111100,18
Teilsummen - Positiv,2334,182000,18
Teilsummen - Positiv,2335,838800,18
Teilsummen - Negativ,2336,2015300,18
Teilsummen - Negativ,2337,1963500,18
Teilsummen - Negativ,2338,2374900,18
Teilsummen - Positiv,2339,404200,19
Teilsummen - Negativ,2340,7821000,19
Teilsummen - Negativ,2341,7941400,19
Teilsummen - Positiv,2342,171700,19
Teilsummen - Negativ,2343,7659300,19
Teilsummen - Negativ,2344,6425900,19
Teilsummen - Negativ,2345,4961600,19
Teilsummen - Positiv,2346,2119000,19
Teilsummen - Negativ,2347,4990700,19
Teilsummen - Positiv,2348,3822400,19
Teilsummen - Positiv,2349,209400,20
Teilsummen - Positiv,2350,301800,20
Teilsummen - Positiv,2351,835200,20
Teilsummen - Positiv,2352,85000,20
Teilsummen - Negativ,2353,9902200,20
Teilsummen - Negativ,2354,7499300,20
Teilsummen - Negativ,2355,7503700,20
Teilsummen - Negativ,2356,12716600,20
Teilsummen - Positiv,2357,4961300,20
Teilsummen - Positiv,2358,4521500,20
Teilsummen - Negativ,2359,19300600,21
Teilsummen - Positiv,2360,980200,21
Teilsummen - Positiv,2361,1173000,21
Teilsummen - Positiv,2362,11375000,21
Teilsummen - Positiv,2363,1762100,21
Teilsummen - Positiv,2364,3551300,21
Teilsummen - Positiv,2365,22717900,21
Teilsummen - Negativ,2366,22142400,21
Teilsummen - Negativ,2367,20090600,21
Teilsummen - Positiv,2368,5039100,21
Teilsummen - Positiv,2369,2006500,22
Teilsummen - Positiv,2370,25080600,22
Teilsummen - Negativ,2371,41513300,22
Teilsummen - Positiv,2372,2535800,22
Teilsummen - Negativ,2373,37145100,22
Teilsummen - Positiv,2374,1427200,22
Teilsummen - Positiv,2375,17176800,22
Teilsummen - Positiv,2376,2798200,22
Teilsummen - Positiv,2377,15099300,22
Teilsummen - Negativ,2378,32319600,22
Teilsummen - Positiv,2379,7281400,23
Teilsummen - Positiv,2380,101924900,23
