#find-max-only.csv
#Jakob
#Plangger
#12418810
group,number,duration,size
Maximumsuche,1706,84000,160600
Maximumsuche,1707,72100,160700
Maximumsuche,1708,73700,160800
Maximumsuche,1709,79000,160900
Maximumsuche,1710,73100,161000
Maximumsuche,1711,72600,161100
Maximumsuche,1712,87700,161200
Maximumsuche,1713,92100,161300
Maximumsuche,1714,109600,161400
Maximumsuche,1715,87000,161500
Maximumsuche,1716,139200,161600
Maximumsuche,1717,89100,161700
Maximumsuche,1718,100700,161800
Maximumsuche,1719,78500,161900
Maximumsuche,1720,87500,162000
Maximumsuche,1721,95100,162100
Maximumsuche,1722,90000,162200
Maximumsuche,1723,95900,162300
Maximumsuche,1724,93000,162400
Maximumsuche,1725,93400,162500
Maximumsuche,1726,105700,162600
Maximumsuche,1727,83600,162700
Maximumsuche,1728,87400,162800
Maximumsuche,1729,84800,162900
Maximumsuche,1730,87200,163000
Maximumsuche,1731,102900,163100
Maximumsuche,1732,87100,163200
Maximumsuche,1733,86500,163300
Maximumsuche,1734,88000,163400
Maximumsuche,1735,86500,163500
Maximumsuche,1736,136500,163600
Maximumsuche,1737,80400,163700
Maximumsuche,1738,78100,163800
Maximumsuche,1739,72300,163900
Maximumsuche,1740,74200,164000
Maximumsuche,1741,73600,164100
Maximumsuche,1742,71600,164200
Maximumsuche,1743,71800,164300
Maximumsuche,1744,101300,164400
Maximumsuche,1745,75000,164500
Maximumsuche,1746,74100,164600
Maximumsuche,1747,79400,164700
Maximumsuche,1748,84900,164800
Maximumsuche,1749,91800,164900
Maximumsuche,1750,93100,165000
Maximumsuche,1751,78400,165100
Maximumsuche,1752,79200,165200
Maximumsuche,1753,76800,165300
Maximumsuche,1754,75700,165400
Maximumsuche,1755,74300,165500
Maximumsuche,1756,77700,165600
Maximumsuche,1757,75700,165700
Maximumsuche,1758,76200,165800
Maximumsuche,1759,75200,165900
Maximumsuche,1760,78500,166000
Maximumsuche,1761,141300,166100
Maximumsuche,1762,68700,166200
Maximumsuche,1763,78800,166300
Maximumsuche,1764,81400,166400
Maximumsuche,1765,102900,166500
Maximumsuche,1766,87500,166600
Maximumsuche,1767,88000,166700
Maximumsuche,1768,173200,166800
Maximumsuche,1769,95300,166900
Maximumsuche,1770,99400,167000
Maximumsuche,1771,93000,167100
Maximumsuche,1772,92100,167200
Maximumsuche,1773,90100,167300
Maximumsuche,1774,92400,167400
Maximumsuche,1775,93100,167500
Maximumsuche,1776,101300,167600
Maximumsuche,1777,99000,167700
Maximumsuche,1778,100500,167800
Maximumsuche,1779,97700,167900
Maximumsuche,1780,100900,168000
Maximumsuche,1781,97400,168100
Maximumsuche,1782,95300,168200
Maximumsuche,1783,93900,168300
Maximumsuche,1784,106500,168400
Maximumsuche,1785,96300,168500
Maximumsuche,1786,111200,168600
Maximumsuche,1787,114200,168700
Maximumsuche,1788,117200,168800
Maximumsuche,1789,93700,168900
Maximumsuche,1790,101300,169000
Maximumsuche,1791,102400,169100
Maximumsuche,1792,154800,169200
Maximumsuche,1793,103600,169300
Maximumsuche,1794,102500,169400
Maximumsuche,1795,102800,169500
Maximumsuche,1796,93200,169600
Maximumsuche,1797,89400,169700
Maximumsuche,1798,102200,169800
Maximumsuche,1799,96000,169900
Maximumsuche,1800,100700,170000
Maximumsuche,1801,125900,170100
Maximumsuche,1802,98700,170200
Maximumsuche,1803,98200,170300
Maximumsuche,1804,96300,170400
Maximumsuche,1805,100700,170500
Maximumsuche,1806,100000,170600
Maximumsuche,1807,104200,170700
Maximumsuche,1808,128200,170800
Maximumsuche,1809,94300,170900
Maximumsuche,1810,88200,171000
Maximumsuche,1811,121200,171100
Maximumsuche,1812,99700,171200
Maximumsuche,1813,101300,171300
Maximumsuche,1814,123000,171400
Maximumsuche,1815,96500,171500
Maximumsuche,1816,199400,171600
Maximumsuche,1817,89400,171700
Maximumsuche,1818,74500,171800
Maximumsuche,1819,102200,171900
Maximumsuche,1820,94500,172000
Maximumsuche,1821,95100,172100
Maximumsuche,1822,94900,172200
Maximumsuche,1823,101200,172300
Maximumsuche,1824,101400,172400
Maximumsuche,1825,105100,172500
Maximumsuche,1826,101700,172600
Maximumsuche,1827,100100,172700
Maximumsuche,1828,104100,172800
Maximumsuche,1829,103900,172900
Maximumsuche,1830,85700,173000
Maximumsuche,1831,84500,173100
Maximumsuche,1832,127100,173200
Maximumsuche,1833,78000,173300
Maximumsuche,1834,129300,173400
Maximumsuche,1835,101900,173500
Maximumsuche,1836,77400,173600
Maximumsuche,1837,77400,173700
Maximumsuche,1838,81100,173800
Maximumsuche,1839,80800,173900
Maximumsuche,1840,81400,174000
Maximumsuche,1841,80700,174100
Maximumsuche,1842,82500,174200
Maximumsuche,1843,87600,174300
Maximumsuche,1844,81500,174400
Maximumsuche,1845,79500,174500
Maximumsuche,1846,79700,174600
Maximumsuche,1847,91500,174700
Maximumsuche,1848,83600,174800
Maximumsuche,1849,79900,174900
Maximumsuche,1850,79500,175000
Maximumsuche,1851,93400,175100
Maximumsuche,1852,131200,175200
Maximumsuche,1853,106100,175300
Maximumsuche,1854,85900,175400
Maximumsuche,1855,86000,175500
Maximumsuche,1856,83500,175600
Maximumsuche,1857,161500,175700
Maximumsuche,1858,122400,175800
Maximumsuche,1859,143700,175900
Maximumsuche,1860,80000,176000
Maximumsuche,1861,85800,176100
Maximumsuche,1862,80400,176200
Maximumsuche,1863,84600,176300
Maximumsuche,1864,85800,176400
Maximumsuche,1865,89100,176500
Maximumsuche,1866,80700,176600
Maximumsuche,1867,126900,176700
Maximumsuche,1868,109800,176800
Maximumsuche,1869,102800,176900
Maximumsuche,1870,111300,177000
Maximumsuche,1871,101800,177100
Maximumsuche,1872,106200,177200
Maximumsuche,1873,112800,177300
Maximumsuche,1874,117500,177400
Maximumsuche,1875,162900,177500
Maximumsuche,1876,106800,177600
Maximumsuche,1877,106000,177700
Maximumsuche,1878,129600,177800
Maximumsuche,1879,109900,177900
Maximumsuche,1880,109900,178000
Maximumsuche,1881,113600,178100
Maximumsuche,1882,112100,178200
Maximumsuche,1883,111900,178300
Maximumsuche,1884,111800,178400
Maximumsuche,1885,112100,178500
Maximumsuche,1886,110900,178600
Maximumsuche,1887,175600,178700
Maximumsuche,1888,103700,178800
Maximumsuche,1889,104300,178900
Maximumsuche,1890,100700,179000
Maximumsuche,1891,85200,179100
Maximumsuche,1892,98000,179200
Maximumsuche,1893,93300,179300
Maximumsuche,1894,84800,179400
Maximumsuche,1895,93200,179500
Maximumsuche,1896,113600,179600
Maximumsuche,1897,105600,179700
Maximumsuche,1898,105900,179800
Maximumsuche,1899,121700,179900
Maximumsuche,1900,111900,180000
Maximumsuche,1901,85500,180100
Maximumsuche,1902,81100,180200
Maximumsuche,1903,101600,180300
Maximumsuche,1904,82200,180400
Maximumsuche,1905,85300,180500
Maximumsuche,1906,113200,180600
Maximumsuche,1907,112200,180700
Maximumsuche,1908,82600,180800
Maximumsuche,1909,80200,180900
Maximumsuche,1910,82600,181000
Maximumsuche,1911,79700,181100
Maximumsuche,1912,120400,181200
Maximumsuche,1913,84100,181300
Maximumsuche,1914,82800,181400
Maximumsuche,1915,114100,181500
Maximumsuche,1916,111100,181600
Maximumsuche,1917,105800,181700
Maximumsuche,1918,158100,181800
Maximumsuche,1919,89400,181900
Maximumsuche,1920,85500,182000
Maximumsuche,1921,96300,182100
Maximumsuche,1922,98400,182200
Maximumsuche,1923,115000,182300
Maximumsuche,1924,99800,182400
Maximumsuche,1925,82200,182500
Maximumsuche,1926,83800,182600
Maximumsuche,1927,82000,182700
Maximumsuche,1928,85200,182800
Maximumsuche,1929,91900,182900
Maximumsuche,1930,90400,183000
Maximumsuche,1931,102700,183100
Maximumsuche,1932,83700,183200
Maximumsuche,1933,86500,183300
Maximumsuche,1934,84300,183400
Maximumsuche,1935,82200,183500
Maximumsuche,1936,86600,183600
Maximumsuche,1937,84700,183700
Maximumsuche,1938,160800,183800
Maximumsuche,1939,100300,183900
Maximumsuche,1940,85900,184000
Maximumsuche,1941,133900,184100
Maximumsuche,1942,87900,184200
Maximumsuche,1943,138400,184300
Maximumsuche,1944,91600,184400
Maximumsuche,1945,106600,184500
Maximumsuche,1946,90200,184600
Maximumsuche,1947,98000,184700
Maximumsuche,1948,85400,184800
Maximumsuche,1949,150100,184900
Maximumsuche,1950,79000,185000
Maximumsuche,1951,91000,185100
Maximumsuche,1952,84900,185200
Maximumsuche,1953,84900,185300
Maximumsuche,1954,133300,185400
Maximumsuche,1955,89200,185500
Maximumsuche,1956,143600,185600
Maximumsuche,1957,83600,185700
Maximumsuche,1958,83300,185800
Maximumsuche,1959,84500,185900
Maximumsuche,1960,121800,186000
Maximumsuche,1961,119100,186100
Maximumsuche,1962,181600,186200
Maximumsuche,1963,136900,186300
Maximumsuche,1964,128400,186400
Maximumsuche,1965,92000,186500
Maximumsuche,1966,125600,186600
Maximumsuche,1967,85000,186700
Maximumsuche,1968,95400,186800
Maximumsuche,1969,97100,186900
Maximumsuche,1970,99200,187000
Maximumsuche,1971,90000,187100
Maximumsuche,1972,87900,187200
Maximumsuche,1973,85700,187300
Maximumsuche,1974,161300,187400
Maximumsuche,1975,97900,187500
Maximumsuche,1976,220700,187600
Maximumsuche,1977,86100,187700
Maximumsuche,1978,84400,187800
Maximumsuche,1979,86600,187900
Maximumsuche,1980,188100,188000
Maximumsuche,1981,120700,188100
Maximumsuche,1982,118100,188200
Maximumsuche,1983,87100,188300
Maximumsuche,1984,111700,188400
Maximumsuche,1985,87800,188500
Maximumsuche,1986,85600,188600
Maximumsuche,1987,91000,188700
Maximumsuche,1988,104000,188800
Maximumsuche,1989,107900,188900
Maximumsuche,1990,108800,189000
Maximumsuche,1991,113200,189100
Maximumsuche,1992,103300,189200
Maximumsuche,1993,103900,189300
Maximumsuche,1994,112300,189400
Maximumsuche,1995,113500,189500
Maximumsuche,1996,108400,189600
Maximumsuche,1997,109300,189700
Maximumsuche,1998,181700,189800
Maximumsuche,1999,102900,189900
Maximumsuche,2000,127300,190000
Maximumsuche,2001,127700,190100
Maximumsuche,2002,89800,190200
Maximumsuche,2003,108300,190300
Maximumsuche,2004,92100,190400
Maximumsuche,2005,92900,190500
Maximumsuche,2006,85600,190600
Maximumsuche,2007,88400,190700
Maximumsuche,2008,87500,190800
Maximumsuche,2009,87500,190900
Maximumsuche,2010,95300,191000
Maximumsuche,2011,140600,191100
Maximumsuche,2012,92000,191200
Maximumsuche,2013,95500,191300
Maximumsuche,2014,133300,191400
Maximumsuche,2015,89400,191500
Maximumsuche,2016,87800,191600
Maximumsuche,2017,153300,191700
Maximumsuche,2018,87000,191800
Maximumsuche,2019,89300,191900
Maximumsuche,2020,89000,192000
Maximumsuche,2021,87900,192100
Maximumsuche,2022,87900,192200
Maximumsuche,2023,86700,192300
Maximumsuche,2024,86700,192400
Maximumsuche,2025,92100,192500
Maximumsuche,2026,87100,192600
Maximumsuche,2027,89200,192700
Maximumsuche,2028,86500,192800
Maximumsuche,2029,89200,192900
Maximumsuche,2030,107800,193000
Maximumsuche,2031,84400,193100
Maximumsuche,2032,87900,193200
Maximumsuche,2033,87000,193300
Maximumsuche,2034,88000,193400
Maximumsuche,2035,180300,193500
Maximumsuche,2036,87400,193600
Maximumsuche,2037,88900,193700
Maximumsuche,2038,89000,193800
Maximumsuche,2039,92000,193900
Maximumsuche,2040,89600,194000
Maximumsuche,2041,88600,194100
Maximumsuche,2042,87600,194200
Maximumsuche,2043,109900,194300
Maximumsuche,2044,87400,194400
Maximumsuche,2045,70700,194500
Maximumsuche,2046,73300,194600
Maximumsuche,2047,70000,194700
Maximumsuche,2048,92500,194800
Maximumsuche,2049,86200,194900
Maximumsuche,2050,91700,195000
Maximumsuche,2051,88700,195100
Maximumsuche,2052,86700,195200
Maximumsuche,2053,91000,195300
Maximumsuche,2054,89400,195400
Maximumsuche,2055,88400,195500
Maximumsuche,2056,87300,195600
Maximumsuche,2057,88000,195700
Maximumsuche,2058,88300,195800
Maximumsuche,2059,88200,195900
Maximumsuche,2060,91500,196000
Maximumsuche,2061,93800,196100
Maximumsuche,2062,91800,196200
Maximumsuche,2063,88400,196300
Maximumsuche,2064,79900,196400
Maximumsuche,2065,89800,196500
Maximumsuche,2066,96100,196600
Maximumsuche,2067,68600,196700
Maximumsuche,2068,88700,196800
Maximumsuche,2069,92700,196900
Maximumsuche,2070,89400,197000
Maximumsuche,2071,92600,197100
Maximumsuche,2072,90000,197200
Maximumsuche,2073,94300,197300
Maximumsuche,2074,92000,197400
Maximumsuche,2075,90500,197500
Maximumsuche,2076,96300,197600
Maximumsuche,2077,114700,197700
Maximumsuche,2078,90400,197800
Maximumsuche,2079,90200,197900
Maximumsuche,2080,91200,198000
Maximumsuche,2081,89000,198100
Maximumsuche,2082,88600,198200
Maximumsuche,2083,92300,198300
Maximumsuche,2084,89600,198400
Maximumsuche,2085,89800,198500
Maximumsuche,2086,95200,198600
Maximumsuche,2087,92700,198700
Maximumsuche,2088,89900,198800
Maximumsuche,2089,77300,198900
Maximumsuche,2090,108000,199000
Maximumsuche,2091,116000,199100
Maximumsuche,2092,109800,199200
Maximumsuche,2093,114100,199300
Maximumsuche,2094,119500,199400
Maximumsuche,2095,90700,199500
Maximumsuche,2096,95700,199600
Maximumsuche,2097,112300,199700
Maximumsuche,2098,119300,199800
Maximumsuche,2099,94500,199900
